"Material","Texto breve material","Lote","Data de lançamento","Qtd.  UM registro","Montante em MI","Tipo de movimento","Nome do usuário","Hora do registro","Data de entrada","Centro","Depósito","Item doc.material","Doc.material","Unid.prç.pedido","Referência","Fornecedor","Pedido","Item",
"31_000025839","INSERTO DNMG 150408-MT TT7015","","2026-01-30","-4","-119.32","201","310004565","22:18:11","2026-01-30","3110","1070","2","4931002256","","","","","0",
"31_000028163","INSERTO VNMG 160408 MP MC6025","","2026-01-30","-6","-128.82","201","310004565","22:18:11","2026-01-30","3110","1070","1","4931002256","","","","","0",
"31_000028774","INSERTO XCMT 150304 SVXUE6020","","2026-01-30","-2","-32.04","201","310004565","22:18:11","2026-01-30","3110","1070","4","4931002256","","","","","0",
"31_000028905","INSERTO CCMT09T308N SU AC8025P","","2026-01-30","-2","-38.56","201","310004565","22:18:11","2026-01-30","3110","1070","3","4931002256","","","","","0",
"31_000013246","INSERTO TNMG 160408 MA UE6020","","2026-02-10","-2","-31.04","201","310004565","22:17:55","2026-02-10","3110","1070","1","4931644637","","","","","0",
"31_000023720","INSERTO GY2M0400G040N-MM VP20RT","","2026-02-10","-8","-291.84","201","310004565","22:17:55","2026-02-10","3110","1070","2","4931644637","","","","","0",
"31_000028142","INSERTO CCMT 09T304-LS MP 9015","","2026-02-10","-4","-48.32","201","310004565","22:17:55","2026-02-10","3110","1070","3","4931644637","","","","","0",
"31_000011462","PARAFUSO TS25D ( MITSUBISHI )","","2026-01-08","-1","-17.75","201","310008371","22:17:03","2026-01-07","3110","1070","1","4929602525","","","","","0",
"31_000028768","LOGOTIPO MARCAÇÃO 40 2H87310-FI-001-CT","","2026-01-06","-1","-254.67","201","310008371","22:16:22","2026-01-05","3110","1070","1","4929462636","","","","","0",
"31_000006116","PARAFUSO TPS43 M4x0,7xD5,4x10 60°","","2026-02-14","-3","-54.78","201","310004565","22:15:40","2026-02-13","3110","1070","5","4931860949","","","","","0",
"31_000023720","INSERTO GY2M0400G040N-MM VP20RT","","2026-02-14","-10","-364.80","201","310004565","22:15:40","2026-02-13","3110","1070","1","4931860949","","","","","0",
"31_000023789","INSERTO GY2M0400G080N-MM VP20RT","","2026-02-14","-5","-183.60","201","310004565","22:15:40","2026-02-13","3110","1070","2","4931860949","","","","","0",
"31_000028236","PARAFUSO TS43","","2026-02-14","-3","-53.85","201","310004565","22:15:40","2026-02-13","3110","1070","4","4931860949","","","","","0",
"31_000029073","INSERTO GY2M0600J080N-MS VP20RT","","2026-02-14","-2","-104.36","201","310004565","22:15:40","2026-02-13","3110","1070","3","4931860949","","","","","0",
"31_000006112","INSERTO PENTA 24N247 JO20 IC908","","2026-02-11","-2","-296.20","201","310004565","22:14:47","2026-02-11","3110","1070","2","4931720440","","","","","0",
"31_000028718","BRUNIDOR 3,5x8,65x30 MS025 S AB N60202","","2026-02-26","-8","-667.84","201","310008371","22:14:47","2026-02-25","3110","1070","1","4932508887","","","","","0",
"31_000028718","BRUNIDOR 3,5x8,65x30 MS025 S AB N60202","","2026-02-11","-4","-333.92","201","310004565","22:14:47","2026-02-11","3110","1070","1","4931720440","","","","","0",
"31_000026158","INSERTO CCMT 060204 WP PV720","","2026-02-04","-3","-50.76","201","310004565","22:13:40","2026-02-03","3110","1070","2","4931213627","","","","","0",
"31_000028905","INSERTO CCMT09T308N SU AC8025P","","2026-02-04","-3","-57.84","201","310004565","22:13:40","2026-02-03","3110","1070","1","4931213627","","","","","0",
"31_000027591","INSERTO TNMG 160412 RS MP9015","","2026-01-31","-12","-174.48","201","310004565","22:13:25","2026-01-30","3110","1070","2","4931002087","","","","","0",
"31_000029074","INSERTO TNMG 160412-RK MC5115","","2026-01-31","-2","-37.18","201","310004565","22:13:25","2026-01-30","3110","1070","1","4931002087","","","","","0",
"31_000008767","INSERTO WNMG 06T308 MP MC6015","","2026-02-14","-4","-43.16","201","310004565","22:11:24","2026-02-13","3110","1070","1","4931860864","","","","","0",
"31_000012246","INSERTO GRIP 5025Y IC908  ISCAR","","2026-02-14","-4","-249.24","201","310004565","22:11:24","2026-02-13","3110","1070","4","4931860864","","","","","0",
"31_000022901","INSERTO TNMG 160412-SA UE6105","","2026-02-14","-1","-14.53","201","310004565","22:11:24","2026-02-13","3110","1070","2","4931860864","","","","","0",
"31_000023009","INSERTO VBMT 160404-UE 6110","","2026-02-14","-4","-92.84","201","310004565","22:11:24","2026-02-13","3110","1070","3","4931860864","","","","","0",
"31_000025402","INSERTO TNMG 160408 MP MC6015","","2026-02-14","-1","-14.59","201","310004565","22:11:24","2026-02-13","3110","1070","5","4931860864","","","","","0",
"31_000026158","INSERTO CCMT 060204 WP PV720","","2026-01-22","-4","-67.68","201","310008371","22:11:07","2026-01-21","3110","1070","1","4930399616","","","","","0",
"31_000023736","INSERTO WNMG 080408-MA MC6015","","2026-02-16","-3","-62.58","201","310004565","22:08:33","2026-02-16","3110","1070","3","4931976251","","","","","0",
"31_000026158","INSERTO CCMT 060204 WP PV720","","2026-02-16","-3","-50.76","201","310004565","22:08:33","2026-02-16","3110","1070","1","4931976251","","","","","0",
"31_000028905","INSERTO CCMT09T308N SU AC8025P","","2026-02-16","-4","-77.12","201","310004565","22:08:33","2026-02-16","3110","1070","2","4931976251","","","","","0",
"31_000008855","CHAVE TORX T9/5 p/SVJNL-12","","2026-01-03","-2","-33.38","201","310004188","22:08:30","2026-01-03","3110","1070","3","4929378569","","","","","0",
"31_000010613","BRUNIDOR SINT ( MS-20 ) 3,5x7,1x29,9x1,5","","2026-01-27","-8","-443.36","201","310004565","22:08:04","2026-01-26","3110","1070","1","4930657457","","","","","0",
"31_000028647","BRUNIDOR 3,5x7,1x30x1,5 B64/AZ/D/75","","2026-01-27","-8","-946.00","201","310004565","22:08:04","2026-01-26","3110","1070","2","4930657457","","","","","0",
"31_000028641","INSERTO TNMG 160412N EG AC6030M","","2026-01-08","-10","-222.00","201","310008371","22:07:50","2026-01-08","3110","1070","1","4929673713","","","","","0",
"31_000026723","INSERTO ICP 106 IC908","","2026-01-21","-1","-397.76","201","310008371","22:06:52","2026-01-20","3110","1070","2","4930326125","","","","","0",
"31_000027193","INSERTO CCMT 060202 PF IC907","","2026-01-21","-1","-23.00","201","310008371","22:06:52","2026-01-20","3110","1070","1","4930326125","","","","","0",
"31_000008767","INSERTO WNMG 06T308 MP MC6015","","2026-02-26","-2","-21.58","201","310008371","22:06:31","2026-02-25","3110","1070","1","4932508546","","","","","0",
"31_000012246","INSERTO GRIP 5025Y IC908  ISCAR","","2026-02-26","-4","-249.24","201","310008371","22:06:31","2026-02-25","3110","1070","2","4932508546","","","","","0",
"31_000023009","INSERTO VBMT 160404-UE 6110","","2026-02-26","-4","-92.84","201","310008371","22:06:31","2026-02-25","3110","1070","3","4932508546","","","","","0",
"31_000025402","INSERTO TNMG 160408 MP MC6015","","2026-02-26","-1","-14.59","201","310008371","22:06:31","2026-02-25","3110","1070","4","4932508546","","","","","0",
"31_000013246","INSERTO TNMG 160408 MA UE6020","","2026-01-06","-5","-77.60","201","310008371","22:05:09","2026-01-05","3110","1070","2","4929462121","","","","","0",
"31_000023789","INSERTO GY2M0400G080N-MM VP20RT","","2026-01-06","-3","-110.16","201","310008371","22:05:09","2026-01-05","3110","1070","5","4929462121","","","","","0",
"31_000028142","INSERTO CCMT 09T304-LS MP 9015","","2026-01-06","-4","-48.32","201","310008371","22:05:09","2026-01-05","3110","1070","3","4929462121","","","","","0",
"31_000028713","INSERTO CCMT 060204E-FF2 TT010","","2026-01-06","-2","-43.26","201","310008371","22:05:09","2026-01-05","3110","1070","6","4929462121","","","","","0",
"31_000028905","INSERTO CCMT09T308N SU AC8025P","","2026-01-06","-3","-57.84","201","310008371","22:05:09","2026-01-05","3110","1070","4","4929462121","","","","","0",
"31_000029073","INSERTO GY2M0600J080N-MS VP20RT","","2026-01-06","-3","-156.54","201","310008371","22:05:09","2026-01-05","3110","1070","1","4929462121","","","","","0",
"31_000022920","INSERTO CCMT 09T308 MM MC7025","","2026-01-13","-8","-100.80","201","310008371","22:04:33","2026-01-12","3110","1070","2","4929856451","","","","","0",
"31_000028163","INSERTO VNMG 160408 MP MC6025","","2026-01-13","-4","-85.88","201","310008371","22:04:33","2026-01-12","3110","1070","1","4929856451","","","","","0",
"31_000012717","INSERTO TCMT 110204-SM IC908","","2026-02-13","-6","-131.82","201","310004565","22:04:04","2026-02-13","3110","1070","2","4931860592","","","","","0",
"31_000023054","INSERTO CCMT 09T304-MM MC7025","","2026-02-13","-10","-119.80","201","310004565","22:04:04","2026-02-13","3110","1070","1","4931860592","","","","","0",
"31_000013246","INSERTO TNMG 160408 MA UE6020","","2026-02-07","-5","-77.60","201","310004565","22:03:45","2026-02-07","3110","1070","1","4931472118","","","","","0",
"31_000023720","INSERTO GY2M0400G040N-MM VP20RT","","2026-02-07","-5","-182.40","201","310004565","22:03:45","2026-02-07","3110","1070","2","4931472118","","","","","0",
"31_000028905","INSERTO CCMT09T308N SU AC8025P","","2026-02-07","-5","-96.40","201","310004565","22:03:45","2026-02-07","3110","1070","3","4931472118","","","","","0",
"31_000029073","INSERTO GY2M0600J080N-MS VP20RT","","2026-02-07","-5","-260.90","201","310004565","22:03:45","2026-02-07","3110","1070","4","4931472118","","","","","0",
"31_000006112","INSERTO PENTA 24N247 JO20 IC908","","2026-02-25","-6","-888.60","201","310008371","22:02:47","2026-02-25","3110","1070","1","4932508326","","","","","0",
"31_000010613","BRUNIDOR SINT ( MS-20 ) 3,5x7,1x29,9x1,5","","2026-02-03","-8","-443.36","201","310004565","22:01:58","2026-02-03","3110","1070","1","4931212988","","","","","0",
"31_000000095","CARACOL 102HC159/2","","2026-01-05","-1","-6917.59","201","310008371","22:01:55","2026-01-05","3110","1070","4","4929461778","","","","","0",
"31_000002148","CARACOL 85 HC127/1-A (ASP 2052 90X130)","","2026-01-05","-1","-5773.48","201","310008371","22:01:55","2026-01-05","3110","1070","3","4929461778","","","","","0",
"31_000007118","SHAVING 15 CS 14/1","","2026-01-05","-2","-19432.08","201","310008371","22:01:55","2026-01-05","3110","1070","6","4929461778","","","","","0",
"31_000007543","BROCHA 40 BC50/8 C/ REVESTIM. BALINIT A","","2026-01-05","-2","-17192.24","201","310008371","22:01:55","2026-01-05","3110","1070","9","4929461778","","","","","0",
"31_000011642","BROCHA 40 BC 50/9 REFIL","","2026-01-05","-2","-7660.00","201","310008371","22:01:55","2026-01-05","3110","1070","8","4929461778","","","","","0",
"31_000011887","SHAVING 17 CS 20/9  DT 8663/06 (PEÇA)","","2026-01-05","-1","-7801.91","201","310008371","22:01:55","2026-01-05","3110","1070","21","4929461778","","","","","0",
"31_000012174","BROCHA REFIL 40BC50/11","","2026-01-05","-1","-2985.47","201","310008371","22:01:55","2026-01-05","3110","1070","11","4929461778","","","","","0",
"31_000012176","SUPORTE BROCHA REFIL ( 19,78x8,85x6,0 )","","2026-01-05","-1","-4885.71","201","310008371","22:01:55","2026-01-05","3110","1070","26","4929461778","","","","","0",
"31_000012180","SUPORTE BROCHA REFIL ( 19,98x9,0x6,0 )","","2026-01-05","-1","-4340.32","201","310008371","22:01:55","2026-01-05","3110","1070","27","4929461778","","","","","0",
"31_000013410","SHAVING 17 CS 20/13","","2026-01-05","-1","-5353.29","201","310008371","22:01:55","2026-01-05","3110","1070","20","4929461778","","","","","0",
"31_000014586","SHAVING 20 CS 20/13","","2026-01-05","-1","-5356.70","201","310008371","22:01:55","2026-01-05","3110","1070","23","4929461778","","","","","0",
"31_000016837","BROCHA 30 BC 18/2 C/ REVEST. ""BALINIT A"","","2026-01-05","-2","-15281.86","201","310008371","22:01:55","2026-01-05","3110","1070","7","4929461778","","","","","0",
"31_000020613","CARACOL 17HE20/1B","","2026-01-05","-1","-4826.64","201","310008371","22:01:55","2026-01-05","3110","1070","13","4929461778","","","","","0",
"31_000020972","CARACOL 20HE20/17","","2026-01-05","-2","-10505.72","201","310008371","22:01:55","2026-01-05","3110","1070","14","4929461778","","","","","0",
"31_000020972","CARACOL 20HE20/17","","2026-01-05","-1","-5252.86","201","310008371","22:01:55","2026-01-05","3110","1070","2","4929461778","","","","","0",
"31_000023293","CARACOL 20HE20/18 CR1G039339","","2026-01-05","-2","-10677.14","201","310008371","22:01:55","2026-01-05","3110","1070","15","4929461778","","","","","0",
"31_000023293","CARACOL 20HE20/18 CR1G039339","","2026-01-05","-1","-5338.57","201","310008371","22:01:55","2026-01-05","3110","1070","1","4929461778","","","","","0",
"31_000023341","CARACOL 33HC63/2","","2026-01-05","-1","-2203.76","201","310008371","22:01:55","2026-01-05","3110","1070","16","4929461778","","","","","0",
"31_000024502","CARACOL 40HC63/6","","2026-01-05","-1","-5723.14","201","310008371","22:01:55","2026-01-05","3110","1070","17","4929461778","","","","","0",
"31_000025464","BROCHA 15 BE 11/2","","2026-01-05","-2","-14694.44","201","310008371","22:01:55","2026-01-05","3110","1070","5","4929461778","","","","","0",
"31_000027220","CARACOL 85 HC 127/2A","","2026-01-05","-1","-6778.35","201","310008371","22:01:55","2026-01-05","3110","1070","18","4929461778","","","","","0",
"31_000028467","SHAVING 20 CS 17/1","","2026-01-05","-2","-19274.10","201","310008371","22:01:55","2026-01-05","3110","1070","22","4929461778","","","","","0",
"31_000028472","SHAVING 20 CS 20/32","","2026-01-05","-1","-8865.73","201","310008371","22:01:55","2026-01-05","3110","1070","24","4929461778","","","","","0",
"31_000028476","SHAVING 20 CS 20/36","","2026-01-05","-1","-8003.98","201","310008371","22:01:55","2026-01-05","3110","1070","25","4929461778","","","","","0",
"31_000028601","SHAVING 15CS17/1","","2026-01-05","-1","-9417.97","201","310008371","22:01:55","2026-01-05","3110","1070","19","4929461778","","","","","0",
"31_000028769","CARACOL 15HE17/1","","2026-01-05","-1","-5561.69","201","310008371","22:01:55","2026-01-05","3110","1070","12","4929461778","","","","","0",
"31_000028894","BROCHA 6 BS 40/8","","2026-01-05","-1","-5723.49","201","310008371","22:01:55","2026-01-05","3110","1070","10","4929461778","","","","","0",
"31_000028845","INSERTO CNMG 120408-PF 4425","","2026-01-02","-4","-288.00","201","310004188","22:01:34","2026-01-02","3110","1070","1","4929355401","","","","","0",
"31_000015193","CHAVE TORX  TKY08F","","2026-01-15","-1","-16.62","201","310008371","22:01:31","2026-01-15","3110","1070","1","4930067649","","","","","0",
"31_000001959","INSERTO TNGA 160408-HTI 05T","","2026-01-06","-10","-184.70","201","310008371","21:58:06","2026-01-06","3110","1070","1","4929530860","","","","","0",
"31_000004381","INSERTO VCMW 160408 HTI10","","2026-01-06","-5","-81.10","201","310008371","21:58:06","2026-01-06","3110","1070","2","4929530860","","","","","0",
"31_000005443","FRESA DE TOPO RETO 7226-16 Ø16,0 mm","","2026-01-05","-1","-231.50","201","310008371","21:58:06","2026-01-05","3110","1070","1","4929461388","","","","","0",
"31_000008851","PARAFUSO SR 14-551 P/CALÇO SVJNL-11","","2026-02-04","-2","-43.94","201","310004565","21:57:30","2026-02-04","3110","1070","1","4931289093","","","","","0",
"31_000010759","INSERTO VNMG 12T308-NF IC907","","2026-02-04","-3","-113.13","201","310004565","21:57:30","2026-02-04","3110","1070","2","4931289093","","","","","0",
"31_000025839","INSERTO DNMG 150408-MT TT7015","","2026-02-04","-3","-89.49","201","310004565","21:57:30","2026-02-04","3110","1070","3","4931289093","","","","","0",
"31_000027764","INSERTO GIMIY 304  IC808","","2026-02-04","-2","-81.92","201","310004565","21:57:30","2026-02-04","3110","1070","4","4931289093","","","","","0",
"31_000025814","BROCA MD ESC. Ø8,75x21xØ12x145(U1603554A","","2026-01-12","-1","-350.90","201","310008371","21:56:24","2026-01-12","3110","1070","1","4929855909","","","","","0",
"31_000026158","INSERTO CCMT 060204 WP PV720","","2026-01-22","-6","-101.52","201","310008371","21:56:07","2026-01-22","3110","1070","1","4930470265","","","","","0",
"31_000028905","INSERTO CCMT09T308N SU AC8025P","","2026-01-22","-1","-19.28","201","310008371","21:56:07","2026-01-22","3110","1070","2","4930470265","","","","","0",
"31_000025814","BROCA MD ESC. Ø8,75x21xØ12x145(U1603554A","","2026-01-08","-1","-350.90","201","310008371","21:54:57","2026-01-08","3110","1070","2","4929672853","","","","","0",
"31_000026021","MACHO MAQ. M10x1,25 5HX  OIL-MT ES ALTIN","","2026-01-08","-1","-242.39","201","310008371","21:54:57","2026-01-08","3110","1070","1","4929672853","","","","","0",
"31_000028233","BROCA MD Ø 3,8 MVS0380X10S040DP 1020 PVD","","2026-01-08","-1","-326.12","201","310008371","21:54:57","2026-01-08","3110","1070","3","4929672853","","","","","0",
"31_000023720","INSERTO GY2M0400G040N-MM VP20RT","","2026-01-14","-10","-364.80","201","310008371","21:54:37","2026-01-14","3110","1070","1","4929997543","","","","","0",
"31_000023789","INSERTO GY2M0400G080N-MM VP20RT","","2026-01-14","-10","-367.20","201","310008371","21:54:37","2026-01-14","3110","1070","2","4929997543","","","","","0",
"31_000013246","INSERTO TNMG 160408 MA UE6020","","2026-02-13","-4","-62.08","201","310004565","21:53:31","2026-02-13","3110","1070","2","4931860272","","","","","0",
"31_000028142","INSERTO CCMT 09T304-LS MP 9015","","2026-02-13","-7","-84.56","201","310004565","21:53:31","2026-02-13","3110","1070","1","4931860272","","","","","0",
"31_000006112","INSERTO PENTA 24N247 JO20 IC908","","2026-02-11","-2","-296.20","201","310004565","21:52:39","2026-02-11","3110","1070","4","4931718712","","","","","0",
